VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-12-11 14:40:58,2016-12-11 14:46:53,2,.60,1,N,90,246,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-12-22 07:52:46,2016-12-22 08:02:15,1,.82,1,N,48,186,1,7.5,0,0.5,1.66,0,0.3,9.96
1,2016-12-23 13:27:20,2016-12-23 13:51:25,2,6.50,1,N,236,249,2,23,0,0.5,0,0,0.3,23.8
2,2016-12-07 08:25:01,2016-12-07 08:49:32,1,5.41,1,N,161,231,1,21,0,0.5,0,0,0.3,21.8
1,2016-12-18 13:06:41,2016-12-18 13:19:24,1,2.40,1,N,162,79,1,10.5,0,0.5,2.25,0,0.3,13.55
2,2016-12-06 20:53:59,2016-12-06 21:12:31,1,1.71,1,N,90,230,1,12,0.5,0.5,2.66,0,0.3,15.96
1,2016-12-22 16:28:50,2016-12-22 16:43:24,1,1.40,1,N,236,162,2,10.5,1,0.5,0,0,0.3,12.3
1,2016-12-28 20:04:56,2016-12-28 20:14:17,1,2.40,1,N,264,264,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2016-12-16 22:25:18,2016-12-16 22:33:50,1,.80,1,N,249,186,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-12-28 16:14:27,2016-12-28 16:30:07,1,3.59,1,N,236,42,1,14,1,0.5,3,0,0.3,18.8
1,2016-12-28 23:59:46,2016-12-29 00:20:10,1,4.60,1,N,141,7,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2016-12-31 00:02:21,2016-12-31 00:10:07,1,3.07,1,N,152,243,2,11,0.5,0.5,0,0,0.3,12.3
1,2016-12-11 09:38:18,2016-12-11 10:04:20,1,11.30,1,N,163,138,2,34,0,0.5,0,5.54,0.3,40.34
2,2016-12-09 19:20:01,2016-12-09 19:29:51,1,1.21,1,N,236,141,1,7.5,1,0.5,1,0,0.3,10.3
2,2016-12-25 14:07:19,2016-12-25 14:22:37,1,1.31,1,N,236,262,1,8,0,0.5,0,0,0.3,8.8
1,2016-12-11 22:31:45,2016-12-11 22:47:30,1,7.20,1,N,132,121,2,22.5,0.5,0.5,0,0,0.3,23.8
1,2016-12-04 12:40:05,2016-12-04 12:54:37,1,2.40,1,N,161,144,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-12-11 00:50:38,2016-12-11 01:13:12,2,3.73,1,N,148,37,1,17,0.5,0.5,3.66,0,0.3,21.96
2,2016-12-12 09:38:22,2016-12-12 09:51:46,5,1.41,1,N,229,170,2,10,0,0.5,0,0,0.3,10.8
1,2016-12-05 09:22:42,2016-12-05 09:30:50,1,.70,1,N,263,141,2,7,0,0.5,0,0,0.3,7.8
2,2016-12-28 14:36:04,2016-12-28 15:00:04,6,1.95,1,N,161,43,1,15.5,0,0.5,3.26,0,0.3,19.56
2,2016-12-18 11:59:32,2016-12-18 12:10:38,6,1.77,1,N,233,234,2,9.5,0,0.5,0,0,0.3,10.3
2,2016-12-26 08:09:41,2016-12-26 08:17:08,1,1.31,1,N,230,163,2,7,0,0.5,0,0,0.3,7.8
1,2016-12-04 20:25:26,2016-12-04 20:49:22,1,7.60,1,N,138,162,1,24.5,0.5,0.5,5.15,0,0.3,30.95
2,2016-12-18 21:55:17,2016-12-18 22:16:17,5,5.59,1,N,48,87,1,20,0.5,0.5,3.5,0,0.3,24.8
1,2016-12-09 08:19:58,2016-12-09 08:25:47,1,.60,1,N,262,236,1,5.5,0,0.5,1.25,0,0.3,7.55
2,2016-12-02 19:36:02,2016-12-02 19:59:24,1,3.89,1,N,186,238,2,17.5,1,0.5,0,0,0.3,19.3
1,2016-12-31 02:32:55,2016-12-31 02:40:25,1,1.20,1,N,61,181,3,7,0.5,0.5,0,0,0.3,8.3
1,2016-12-11 00:12:25,2016-12-11 00:17:08,2,1.10,1,N,236,239,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2016-12-16 18:37:42,2016-12-16 18:45:32,1,1.50,1,N,264,158,1,8,1,0.5,1.95,0,0.3,11.75
2,2016-12-11 01:09:47,2016-12-11 01:24:44,1,3.70,1,N,49,79,1,14.5,0.5,0.5,3.16,0,0.3,18.96
1,2016-12-12 22:15:53,2016-12-12 22:21:08,4,1.10,1,N,48,186,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-12-04 20:26:17,2016-12-04 20:42:28,3,3.00,1,N,264,264,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2016-12-24 19:29:05,2016-12-24 19:35:07,1,1.10,1,N,237,236,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-12-13 15:58:36,2016-12-13 16:20:32,1,5.20,1,Y,138,135,2,18.5,1,0.5,0,0,0.3,20.3
2,2016-12-06 15:44:44,2016-12-06 16:11:45,1,1.89,1,N,142,43,2,17,0,0.5,0,0,0.3,17.8
1,2016-12-16 12:27:06,2016-12-16 12:47:20,2,1.70,1,N,162,224,1,13,0,0.5,4.1,0,0.3,17.9
2,2016-12-09 11:48:15,2016-12-09 12:02:54,6,2.06,1,N,13,113,1,11,0,0.5,2.36,0,0.3,14.16
1,2016-12-02 16:52:17,2016-12-02 17:05:07,1,1.00,1,N,263,237,1,9.5,1,0.5,0.7,0,0.3,12
1,2016-12-16 01:57:36,2016-12-16 02:25:52,1,7.00,1,N,90,179,1,24.5,0.5,0.5,5.15,0,0.3,30.95
1,2016-12-26 17:15:11,2016-12-26 17:19:11,1,.90,1,N,234,186,2,5,1,0.5,0,0,0.3,6.8
2,2016-12-08 07:57:09,2016-12-08 08:17:49,1,3.13,1,N,238,161,1,14.5,0,0.5,4.59,0,0.3,19.89
1,2016-12-10 13:00:01,2016-12-10 13:19:22,1,.90,1,N,170,230,2,12.5,0,0.5,0,0,0.3,13.3
2,2016-12-01 17:02:39,2016-12-01 17:40:41,3,2.28,1,N,162,142,1,22,1,0.5,3,0,0.3,26.8
1,2016-12-16 08:01:37,2016-12-16 08:07:26,2,.70,1,N,43,236,1,5.5,0,0.5,1.25,0,0.3,7.55
2,2016-12-20 20:05:24,2016-12-20 20:10:34,1,.78,1,N,158,90,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-12-09 07:14:21,2016-12-09 07:39:55,1,4.05,1,N,231,161,1,18.5,0,0.5,1.93,0,0.3,21.23
1,2016-12-04 15:11:25,2016-12-04 15:24:37,4,1.50,1,N,170,186,1,9.5,0,0.5,3.5,0,0.3,13.8
1,2016-12-08 08:29:52,2016-12-08 08:36:45,1,.70,1,N,236,262,1,6,0,0.5,2,0,0.3,8.8
2,2016-12-09 19:41:21,2016-12-09 20:02:30,5,3.12,1,N,238,161,2,15.5,1,0.5,0,0,0.3,17.3
1,2016-12-14 17:42:45,2016-12-14 17:55:28,1,.80,1,N,161,237,2,9,1,0.5,0,0,0.3,10.8
1,2016-12-28 16:27:10,2016-12-28 17:03:20,1,2.00,1,N,114,100,2,21.5,1,0.5,0,0,0.3,23.3
2,2016-12-19 21:07:39,2016-12-19 21:13:52,1,.92,1,N,142,143,1,7,0.5,0.5,0.83,0,0.3,9.13
1,2016-12-29 11:30:56,2016-12-29 11:41:17,1,.60,1,N,90,68,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-12-02 22:06:44,2016-12-02 22:11:31,2,1.23,1,N,229,140,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,2016-12-11 21:18:37,2016-12-11 21:33:14,2,1.60,1,N,230,140,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-12-31 11:47:29,2016-12-31 11:51:16,2,.79,1,N,261,231,2,5,0,0.5,0,0,0.3,5.8
2,2016-12-14 18:03:05,2016-12-14 18:15:14,1,1.78,1,N,236,142,1,10,1,0.5,2.36,0,0.3,14.16
2,2016-12-06 20:52:15,2016-12-06 21:11:10,1,2.93,1,N,142,262,1,14,0.5,0.5,1,0,0.3,16.3
2,2016-12-15 00:16:10,2016-12-15 00:33:04,6,3.68,1,N,164,87,1,14,0.5,0.5,2,0,0.3,17.3
1,2016-12-31 00:23:56,2016-12-31 00:33:25,1,1.50,1,N,186,233,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2016-12-22 00:23:56,2016-12-22 00:26:04,1,.40,1,N,79,79,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-12-15 19:10:53,2016-12-15 19:29:09,1,1.96,1,N,113,161,1,13,1,0.5,2.96,0,0.3,17.76
2,2016-12-21 16:03:10,2016-12-21 16:11:13,1,1.53,1,N,170,114,1,7.5,1,0.5,0,0,0.3,9.3
1,2016-12-31 18:11:28,2016-12-31 18:23:10,1,2.80,1,N,79,80,1,12,0,0.5,2.55,0,0.3,15.35
1,2016-12-05 14:59:22,2016-12-05 15:02:55,1,.50,1,N,140,262,1,4.5,0,0.5,1.05,0,0.3,6.35
1,2016-12-26 14:38:10,2016-12-26 14:42:20,1,1.20,1,N,236,75,1,6,0,0.5,1.35,0,0.3,8.15
1,2016-12-14 16:44:43,2016-12-14 17:23:33,1,10.90,1,N,138,127,1,35.5,1,0.5,5,5.54,0.3,47.84
2,2016-12-19 15:16:55,2016-12-19 15:39:10,4,2.95,1,N,186,231,2,16,0,0.5,0,0,0.3,16.8
2,2016-12-24 08:58:20,2016-12-24 09:01:43,1,.70,1,N,140,141,1,4.5,0,0.5,1.06,0,0.3,6.36
1,2016-12-24 19:41:20,2016-12-24 19:55:47,1,1.40,1,N,264,264,2,10.5,0,0.5,0,0,0.3,11.3
1,2016-12-21 21:44:01,2016-12-21 21:50:14,3,1.20,1,N,162,141,1,7,0.5,0.5,0,0,0.3,8.3
1,2016-12-10 13:28:08,2016-12-10 13:50:25,1,3.60,1,N,90,239,1,16.5,0,0.5,3.45,0,0.3,20.75
1,2016-12-26 21:43:30,2016-12-26 21:50:25,1,3.10,1,N,132,219,2,11,0.5,0.5,0,0,0.3,12.3
2,2016-12-15 14:57:17,2016-12-15 15:14:22,2,2.77,1,N,75,152,2,13,0,0.5,0,0,0.3,13.8
2,2016-12-03 18:42:26,2016-12-03 18:49:44,1,1.00,1,N,142,239,2,7,0,0.5,0,0,0.3,7.8
2,2016-12-05 10:55:56,2016-12-05 11:25:33,1,6.79,1,N,151,114,1,25.5,0,0.5,5,0,0.3,31.3
1,2016-12-05 10:17:55,2016-12-05 10:24:09,1,.90,1,N,233,164,1,6,0,0.5,1.35,0,0.3,8.15
1,2016-12-21 19:18:39,2016-12-21 19:25:24,1,1.10,1,N,236,262,2,6.5,1,0.5,0,0,0.3,8.3
2,2016-12-06 23:45:13,2016-12-06 23:50:24,2,1.20,1,N,186,230,1,6,0.5,0.5,2.19,0,0.3,9.49
2,2016-12-10 21:43:41,2016-12-10 22:06:56,2,1.43,1,N,107,186,1,14.5,0.5,0.5,2,0,0.3,17.8
2,2016-12-13 23:05:21,2016-12-13 23:10:08,1,1.34,1,N,249,231,1,6,0.5,0.5,1.5,0,0.3,8.8
2,2016-12-12 14:36:28,2016-12-12 14:43:12,1,.89,1,N,233,170,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-12-13 14:21:12,2016-12-13 14:25:51,1,1.00,1,N,161,234,2,5.5,0,0.5,0,0,0.3,6.3
1,2016-12-06 15:20:23,2016-12-06 15:26:27,1,.80,1,N,234,158,2,6,0,0.5,0,0,0.3,6.8
1,2016-12-11 11:18:32,2016-12-11 11:31:44,1,3.70,1,N,162,79,1,14,0,0.5,2.95,0,0.3,17.75
1,2016-12-06 12:20:03,2016-12-06 12:26:23,1,1.00,1,N,239,142,1,6.5,0,0.5,1.2,0,0.3,8.5
1,2016-12-16 14:51:21,2016-12-16 15:27:44,1,3.20,1,N,43,140,2,23,0,0.5,0,0,0.3,23.8
1,2016-12-09 22:16:38,2016-12-09 22:25:11,2,1.50,1,N,163,239,1,8,0.5,0.5,2,0,0.3,11.3
2,2016-12-08 15:26:24,2016-12-08 15:53:52,2,1.10,1,N,48,186,1,16.5,0,0.5,0,0,0.3,17.3
1,2016-12-21 18:23:07,2016-12-21 18:58:55,1,10.40,1,N,138,162,1,34,1,0.5,9,5.54,0.3,50.34
2,2016-12-07 17:36:05,2016-12-07 19:02:28,1,21.00,2,N,132,87,1,52,4.5,0.5,5,0,0.3,62.3
2,2016-12-06 12:02:47,2016-12-06 12:24:33,6,3.34,1,N,87,246,2,16.5,0,0.5,0,0,0.3,17.3
2,2016-12-21 19:27:59,2016-12-21 19:46:54,1,2.76,1,N,231,170,1,14,1,0.5,3.95,0,0.3,19.75
1,2016-12-09 16:13:44,2016-12-09 16:20:41,1,1.30,1,N,141,237,2,6.5,1,0.5,0,0,0.3,8.3
2,2016-12-06 22:35:30,2016-12-06 22:38:51,1,.78,1,N,100,163,1,4.5,0.5,0.5,2,0,0.3,7.8
2,2016-12-02 11:46:10,2016-12-02 11:56:07,1,2.30,1,N,13,158,2,10,0,0.5,0,0,0.3,10.8
2,2016-12-29 14:16:42,2016-12-29 14:45:47,6,4.06,1,N,263,48,1,20.5,0,0.5,4.26,0,0.3,25.56
2,2016-12-13 14:37:32,2016-12-13 15:05:44,1,1.91,1,N,137,246,2,17,0,0.5,0,0,0.3,17.8
1,2016-12-04 15:37:20,2016-12-04 15:48:37,3,1.20,1,N,238,236,2,9,0,0.5,0,0,0.3,9.8
1,2016-12-03 21:13:43,2016-12-03 21:29:38,1,.70,1,N,79,113,1,10,0.5,0.5,1,0,0.3,12.3
2,2016-12-26 19:37:58,2016-12-26 19:55:05,1,3.86,1,N,140,112,2,15.5,0,0.5,0,0,0.3,16.3
2,2016-12-14 10:29:48,2016-12-14 10:36:34,1,.69,1,N,141,237,1,6,0,0.5,1.36,0,0.3,8.16
2,2016-12-02 00:38:58,2016-12-02 00:51:07,5,3.43,1,N,114,33,1,12.5,0.5,0.5,2,0,0.3,15.8
1,2016-12-17 10:16:41,2016-12-17 10:28:02,1,1.70,1,N,263,140,1,9,0,0.5,2,0,0.3,11.8
2,2016-12-20 20:47:56,2016-12-20 21:03:00,1,2.00,1,N,142,141,1,11,0.5,0.5,2,0,0.3,14.3
1,2016-12-18 00:42:19,2016-12-18 01:05:42,1,8.60,1,N,244,158,1,27,0.5,0.5,5,0,0.3,33.3
2,2016-12-19 20:43:23,2016-12-19 20:54:52,2,1.56,1,N,233,186,1,9,0.5,0.5,2.58,0,0.3,12.88
1,2016-12-28 00:05:19,2016-12-28 00:27:53,1,4.40,1,N,161,7,2,18,0.5,0.5,0,0,0.3,19.3
2,2016-12-05 15:01:23,2016-12-05 15:13:53,1,2.77,1,N,211,87,1,11.5,0,0.5,2.46,0,0.3,14.76
1,2016-12-06 09:59:46,2016-12-06 10:15:14,2,1.30,1,N,162,246,1,11,0,0.5,2.35,0,0.3,14.15
1,2016-12-12 01:11:16,2016-12-12 01:29:24,1,8.70,1,N,138,164,1,26,0.5,0.5,6.55,5.54,0.3,39.39
1,2016-12-03 00:46:02,2016-12-03 01:27:49,3,16.60,1,N,142,115,2,48,0.5,0.5,0,16.62,0.3,65.92
2,2016-12-03 13:10:58,2016-12-03 13:18:33,1,.83,1,N,161,170,1,6.5,0,0.5,1.46,0,0.3,8.76
1,2016-12-17 17:47:01,2016-12-17 17:56:54,1,1.30,1,N,186,246,2,8,0,0.5,0,0,0.3,8.8
1,2016-12-15 19:08:29,2016-12-15 19:30:37,1,2.30,1,N,142,246,1,14.5,1,0.5,3.25,0,0.3,19.55
2,2016-12-28 23:49:54,2016-12-29 00:08:25,4,4.07,1,N,237,129,2,15,0.5,0.5,0,0,0.3,16.3
1,2016-12-16 12:35:07,2016-12-16 12:37:47,1,.40,1,N,231,88,2,4,0,0.5,0,0,0.3,4.8
1,2016-12-09 18:13:26,2016-12-09 18:19:45,1,1.10,1,N,24,238,1,6.5,1,0.5,2.05,0,0.3,10.35
2,2016-12-10 10:20:05,2016-12-10 10:29:51,1,2.05,1,N,161,236,2,9,0,0.5,0,0,0.3,9.8
1,2016-12-08 23:22:47,2016-12-09 00:09:31,1,7.20,1,N,231,48,1,31.5,0.5,0.5,6.55,0,0.3,39.35
1,2016-12-03 00:22:00,2016-12-03 00:30:52,1,1.40,1,N,249,231,1,8,0.5,0.5,1.85,0,0.3,11.15
2,2016-12-30 20:38:13,2016-12-30 20:46:20,2,.80,1,N,249,148,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2016-12-17 20:34:45,2016-12-17 20:42:23,1,.86,1,N,163,48,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2016-12-14 15:54:48,2016-12-14 15:59:03,5,.43,1,N,237,141,1,4.5,0,0.5,1,0,0.3,6.3
1,2016-12-17 12:52:49,2016-12-17 12:59:17,1,.90,1,N,68,90,1,6,0,0.5,1.35,0,0.3,8.15
2,2016-12-16 18:01:43,2016-12-16 18:11:17,2,1.62,1,N,114,224,1,8.5,1,0.5,3.09,0,0.3,13.39
2,2016-12-12 19:00:57,2016-12-12 19:04:44,1,.78,1,N,107,137,1,5,1,0.5,1.36,0,0.3,8.16
1,2016-12-13 13:06:24,2016-12-13 13:25:28,2,7.90,1,N,226,88,1,25,0,0.5,5,0,0.3,30.8
1,2016-12-02 13:04:45,2016-12-02 13:14:40,1,1.10,1,N,237,236,1,8,0,0.5,2.2,0,0.3,11
2,2016-12-08 23:44:14,2016-12-08 23:56:22,5,1.89,1,N,161,137,1,10,0.5,0.5,2,0,0.3,13.3
1,2016-12-04 22:27:23,2016-12-04 22:42:42,1,4.20,1,N,68,41,1,15.5,0.5,0.5,3.36,0,0.3,20.16
2,2016-12-23 11:43:44,2016-12-23 11:49:19,3,.97,1,N,229,170,2,6,0,0.5,0,0,0.3,6.8
2,2016-12-22 14:51:43,2016-12-22 15:00:01,1,1.14,1,N,162,229,1,7,0,0.5,1.56,0,0.3,9.36
1,2016-12-31 17:04:49,2016-12-31 17:08:12,1,.50,1,N,48,230,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-12-21 10:40:17,2016-12-21 10:46:41,1,.90,1,N,230,100,1,6,0,0.5,2,0,0.3,8.8
2,2016-12-15 15:43:29,2016-12-15 15:52:48,3,.95,1,N,263,141,1,7.5,0,0.5,1.66,0,0.3,9.96
1,2016-12-16 07:16:08,2016-12-16 07:30:59,1,2.10,1,N,249,230,1,11.5,0,0.5,2.46,0,0.3,14.76
2,2016-12-20 19:15:34,2016-12-20 19:24:21,1,1.38,1,N,249,231,1,8,1,0.5,1.96,0,0.3,11.76
2,2016-12-31 05:44:37,2016-12-31 05:46:37,1,.47,1,N,142,142,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-12-08 09:28:43,2016-12-08 09:45:44,1,1.00,1,N,262,140,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-12-13 20:37:12,2016-12-13 20:54:06,2,5.61,1,N,231,142,2,18.5,0.5,0.5,0,0,0.3,19.8
2,2016-12-13 10:21:37,2016-12-13 10:25:58,1,.31,1,N,236,236,1,4.5,0,0.5,2,0,0.3,7.3
1,2016-12-29 16:41:35,2016-12-29 16:57:23,1,3.40,1,N,164,148,1,14.5,1,0.5,1,0,0.3,17.3
1,2016-12-04 15:45:18,2016-12-04 15:57:25,1,1.00,1,N,100,186,1,8.5,0,0.5,4.5,0,0.3,13.8
1,2016-12-28 14:08:09,2016-12-28 14:22:47,2,2.20,1,N,90,148,1,11.5,0,0.5,3,0,0.3,15.3
1,2016-12-15 11:30:21,2016-12-15 11:38:21,2,1.00,1,N,223,7,2,7,0,0.5,0,0,0.3,7.8
1,2016-12-25 12:51:03,2016-12-25 13:03:14,2,2.30,1,N,264,263,1,10.5,0,0.5,2.25,0,0.3,13.55
2,2016-12-17 06:27:48,2016-12-17 06:34:26,2,1.23,1,N,186,230,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-12-31 15:04:27,2016-12-31 15:08:12,1,.60,1,N,264,264,1,4.5,0,0.5,0.79,0,0.3,6.09
1,2016-12-03 17:44:09,2016-12-03 17:55:00,2,2.00,1,N,43,142,1,9.5,0,0.5,1.5,0,0.3,11.8
2,2016-12-13 13:56:19,2016-12-13 14:06:49,1,.54,1,N,262,236,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-12-18 11:03:54,2016-12-18 11:19:05,5,3.46,1,N,244,238,1,14.5,0,0.5,3.06,0,0.3,18.36
2,2016-12-12 18:27:53,2016-12-12 18:46:16,1,2.26,1,N,163,234,1,13,1,0.5,3.7,0,0.3,18.5
2,2016-12-22 23:34:18,2016-12-22 23:52:27,3,4.69,1,N,236,114,1,16.5,0.5,0.5,1.5,0,0.3,19.3
1,2016-12-04 16:40:43,2016-12-04 16:44:17,1,.40,1,N,264,264,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-12-19 12:21:29,2016-12-19 12:41:14,1,2.00,1,N,233,237,1,13.5,0,0.5,2.85,0,0.3,17.15
2,2016-12-31 15:27:54,2016-12-31 15:41:22,1,3.18,1,N,141,107,2,12.5,0,0.5,0,0,0.3,13.3
1,2016-12-03 00:38:39,2016-12-03 00:44:58,1,.80,1,N,249,249,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2016-12-21 10:39:30,2016-12-21 11:47:47,1,17.55,2,N,132,186,2,52,0,0.5,0,5.54,0.3,58.34
1,2016-12-20 21:51:18,2016-12-20 22:22:09,1,6.50,1,N,162,37,2,24.5,0.5,0.5,0,0,0.3,25.8
1,2016-12-12 17:30:01,2016-12-12 17:38:48,1,1.40,1,N,236,75,1,8,1,0.5,0.98,0,0.3,10.78
2,2016-12-22 21:24:42,2016-12-22 21:30:06,2,1.18,1,N,90,246,1,6,0.5,0.5,2,0,0.3,9.3
2,2016-12-21 08:57:58,2016-12-21 09:20:00,2,6.79,1,N,162,13,1,23.5,0,0.5,4.86,0,0.3,29.16
2,2016-12-09 16:44:06,2016-12-09 17:58:26,1,10.88,1,N,107,244,1,47,1,0.5,14.64,0,0.3,63.44
2,2016-12-15 17:11:39,2016-12-15 17:22:28,1,.92,1,N,68,234,1,8,1,0.5,1.96,0,0.3,11.76
1,2016-12-24 04:02:43,2016-12-24 04:20:19,3,2.50,1,N,148,170,1,14,0.5,0.5,3.05,0,0.3,18.35
2,2016-12-25 17:45:08,2016-12-25 17:59:31,2,1.25,1,N,43,43,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-12-15 15:10:48,2016-12-15 15:25:42,5,1.43,1,N,262,75,1,10.5,0,0.5,2.26,0,0.3,13.56
1,2016-12-14 13:23:22,2016-12-14 13:31:46,1,1.60,1,N,151,236,2,8,0,0.5,0,0,0.3,8.8
1,2016-12-04 17:54:17,2016-12-04 18:10:09,1,.70,1,N,68,48,1,10.5,0,0.5,0,0,0.3,11.3
1,2016-12-26 15:37:46,2016-12-26 15:45:18,1,1.10,1,N,262,236,2,7,0,0.5,0,0,0.3,7.8
1,2016-12-08 08:37:25,2016-12-08 09:22:39,2,19.20,3,N,48,1,1,73.5,0,0,18.45,18.5,0.3,110.75
2,2016-12-05 14:41:59,2016-12-05 14:54:57,1,.96,1,N,161,237,2,9,0,0.5,0,0,0.3,9.8
2,2016-12-14 16:36:26,2016-12-14 16:40:24,3,.72,1,N,48,48,1,4.5,1,0.5,1.26,0,0.3,7.56
1,2016-12-30 02:27:03,2016-12-30 02:33:38,1,1.40,1,N,158,211,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2016-12-09 19:44:00,2016-12-09 19:54:20,2,1.45,1,N,125,234,1,8.5,1,0.5,2.06,0,0.3,12.36
2,2016-12-18 17:57:29,2016-12-18 18:08:00,1,1.66,1,N,48,143,1,9,0,0.5,1.96,0,0.3,11.76
1,2016-12-05 18:35:13,2016-12-05 18:51:22,1,1.10,1,N,237,230,1,11,1,0.5,2.55,0,0.3,15.35
1,2016-12-17 00:15:58,2016-12-17 01:01:43,1,6.60,1,N,144,7,1,31,0.5,0.5,7,0,0.3,39.3
1,2016-12-18 00:38:46,2016-12-18 00:43:37,1,.70,1,N,48,68,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2016-12-15 21:08:01,2016-12-15 21:31:17,3,3.02,1,N,230,114,1,16,0.5,0.5,2.7,0,0.3,20
1,2016-12-17 23:26:39,2016-12-17 23:36:09,1,1.50,1,N,246,163,1,8,0.5,0.5,2,0,0.3,11.3
2,2016-12-01 07:56:13,2016-12-01 08:11:18,2,1.79,1,N,186,162,2,11,0,0.5,0,0,0.3,11.8
1,2016-12-23 21:38:04,2016-12-23 21:56:35,2,2.30,1,N,186,229,1,13,0.5,0.5,2,0,0.3,16.3
1,2016-12-05 16:07:52,2016-12-05 16:16:23,2,.70,1,Y,230,230,2,7,1,0.5,0,0,0.3,8.8
2,2016-12-27 15:31:19,2016-12-27 15:40:41,1,1.86,1,N,163,236,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2016-12-07 23:40:32,2016-12-07 23:57:06,1,2.07,1,N,125,186,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2016-12-04 16:17:42,2016-12-04 16:29:43,2,1.82,1,N,186,68,1,9.5,0,0.5,1.5,0,0.3,11.8
1,2016-12-19 06:53:16,2016-12-19 07:02:01,1,2.40,1,N,229,236,2,9.5,0,0.5,0,0,0.3,10.3
1,2016-12-14 14:00:55,2016-12-14 14:27:58,1,4.40,1,N,239,113,1,20.5,0,0.5,2.13,0,0.3,23.43
2,2016-12-09 20:52:23,2016-12-09 21:02:57,4,1.76,1,N,230,239,1,9.5,0.5,0.5,1.5,0,0.3,12.3
1,2016-12-19 07:01:56,2016-12-19 07:09:30,1,1.00,1,N,50,163,1,7,0,0.5,1,0,0.3,8.8
1,2016-12-12 14:38:20,2016-12-12 14:43:27,1,.80,1,N,161,164,1,5.5,0,0.5,1.55,0,0.3,7.85
2,2016-12-06 22:03:02,2016-12-06 22:04:08,1,.31,1,N,142,163,2,3,0.5,0.5,0,0,0.3,4.3
2,2016-12-13 11:02:22,2016-12-13 11:25:34,1,6.43,1,N,114,75,1,22.5,0,0.5,4.66,0,0.3,27.96
2,2016-12-13 09:44:19,2016-12-13 09:59:25,6,1.14,1,N,164,233,1,10.5,0,0.5,2.26,0,0.3,13.56
1,2016-12-17 16:35:26,2016-12-17 16:36:15,1,.20,1,N,264,264,1,3,0,0.5,0.75,0,0.3,4.55
2,2016-12-29 17:20:40,2016-12-29 17:23:29,1,.63,1,N,158,249,1,4,1,0.5,1.16,0,0.3,6.96
2,2016-12-08 23:27:11,2016-12-08 23:42:38,1,3.32,1,N,152,243,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2016-12-11 11:20:43,2016-12-11 11:27:19,1,2.07,1,N,24,143,1,7.5,0,0.5,1,0,0.3,9.3
1,2016-12-17 07:51:11,2016-12-17 07:56:47,2,1.10,1,N,230,186,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-12-02 02:22:03,2016-12-02 02:34:18,1,7.23,1,N,75,70,2,20.5,0.5,0.5,0,5.54,0.3,27.34
2,2016-12-20 15:25:04,2016-12-20 15:36:46,1,2.06,1,N,231,107,1,10,0,0.5,2.16,0,0.3,12.96
1,2016-12-05 08:04:31,2016-12-05 08:16:08,1,1.80,1,N,142,68,2,10,0,0.5,0,0,0.3,10.8
1,2016-12-22 20:13:46,2016-12-22 20:20:19,1,1.20,1,N,141,229,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2016-12-16 17:38:23,2016-12-16 18:17:00,2,3.30,1,N,144,161,1,23,1,0.5,3,0,0.3,27.8
1,2016-12-23 10:01:30,2016-12-23 10:11:52,1,.50,1,N,164,48,1,7.5,0,0.5,2.05,0,0.3,10.35
1,2016-12-23 02:36:31,2016-12-23 02:55:36,1,7.60,1,N,68,168,2,23.5,0.5,0.5,0,0,0.3,24.8
